"KEGG_ID"	"ENTREZID"	"SYMBOL"	"PATHWAY"
"23379"	"mmu05030"	"17161"	"Maoa"	"Cocaine addiction"
"23380"	"mmu05030"	"18033"	"Nfkb1"	"Cocaine addiction"
"23381"	"mmu05030"	"18610"	"Pdyn"	"Cocaine addiction"
"23382"	"mmu05030"	"18747"	"Prkaca"	"Cocaine addiction"
"23383"	"mmu05030"	"18749"	"Prkacb"	"Cocaine addiction"
"23384"	"mmu05030"	"19049"	"Ppp1r1b"	"Cocaine addiction"
"23385"	"mmu05030"	"19697"	"Rela"	"Cocaine addiction"
"23386"	"mmu05030"	"19739"	"Rgs9"	"Cocaine addiction"
"23387"	"mmu05030"	"208647"	"Creb3l2"	"Cocaine addiction"
"23388"	"mmu05030"	"208677"	"Creb3l3"	"Cocaine addiction"
"23389"	"mmu05030"	"214084"	"Slc18a2"	"Cocaine addiction"
"23390"	"mmu05030"	"21823"	"Th"	"Cocaine addiction"
"23391"	"mmu05030"	"224129"	"Adcy5"	"Cocaine addiction"
"23392"	"mmu05030"	"231991"	"Creb5"	"Cocaine addiction"
"23393"	"mmu05030"	"242443"	"Grin3a"	"Cocaine addiction"
"23394"	"mmu05030"	"26427"	"Creb3l1"	"Cocaine addiction"
"23395"	"mmu05030"	"67839"	"Gpsm1"	"Cocaine addiction"
"23396"	"mmu05030"	"78284"	"Creb3l4"	"Cocaine addiction"
"23397"	"mmu05031"	"108058"	"Camk2d"	"Amphetamine addiction"
"23398"	"mmu05031"	"109731"	"Maob"	"Amphetamine addiction"
"23399"	"mmu05031"	"110877"	"Slc18a1"	"Amphetamine addiction"
"23400"	"mmu05031"	"11838"	"Arc"	"Amphetamine addiction"
"23401"	"mmu05031"	"11909"	"Atf2"	"Amphetamine addiction"
"23402"	"mmu05031"	"11911"	"Atf4"	"Amphetamine addiction"
"23403"	"mmu05031"	"12288"	"Cacna1c"	"Amphetamine addiction"
"23404"	"mmu05031"	"12289"	"Cacna1d"	"Amphetamine addiction"
"23405"	"mmu05031"	"12313"	"Calm1"	"Amphetamine addiction"
"23406"	"mmu05031"	"12314"	"Calm2"	"Amphetamine addiction"
"23407"	"mmu05031"	"12315"	"Calm3"	"Amphetamine addiction"
"23408"	"mmu05031"	"12322"	"Camk2a"	"Amphetamine addiction"
"23409"	"mmu05031"	"12323"	"Camk2b"	"Amphetamine addiction"
"23410"	"mmu05031"	"12325"	"Camk2g"	"Amphetamine addiction"
"23411"	"mmu05031"	"12326"	"Camk4"	"Amphetamine addiction"
"23412"	"mmu05031"	"12912"	"Creb1"	"Amphetamine addiction"
"23413"	"mmu05031"	"12913"	"Creb3"	"Amphetamine addiction"
"23414"	"mmu05031"	"12915"	"Atf6b"	"Amphetamine addiction"
"23415"	"mmu05031"	"13162"	"Slc6a3"	"Amphetamine addiction"
"23416"	"mmu05031"	"13195"	"Ddc"	"Amphetamine addiction"
"23417"	"mmu05031"	"13488"	"Drd1"	"Amphetamine addiction"
"23418"	"mmu05031"	"14281"	"Fos"	"Amphetamine addiction"
"23419"	"mmu05031"	"14282"	"Fosb"	"Amphetamine addiction"
"23420"	"mmu05031"	"14683"	"Gnas"	"Amphetamine addiction"
"23421"	"mmu05031"	"14799"	"Gria1"	"Amphetamine addiction"
"23422"	"mmu05031"	"14800"	"Gria2"	"Amphetamine addiction"
"23423"	"mmu05031"	"14802"	"Gria4"	"Amphetamine addiction"
"23424"	"mmu05031"	"14810"	"Grin1"	"Amphetamine addiction"
"23425"	"mmu05031"	"14811"	"Grin2a"	"Amphetamine addiction"
"23426"	"mmu05031"	"14812"	"Grin2b"	"Amphetamine addiction"
"23427"	"mmu05031"	"14813"	"Grin2c"	"Amphetamine addiction"
"23428"	"mmu05031"	"14814"	"Grin2d"	"Amphetamine addiction"
"23429"	"mmu05031"	"16476"	"Jun"	"Amphetamine addiction"
"23430"	"mmu05031"	"170483"	"Grin3b"	"Amphetamine addiction"
"23431"	"mmu05031"	"17161"	"Maoa"	"Amphetamine addiction"
"23432"	"mmu05031"	"18610"	"Pdyn"	"Amphetamine addiction"
"23433"	"mmu05031"	"18747"	"Prkaca"	"Amphetamine addiction"
"23434"	"mmu05031"	"18749"	"Prkacb"	"Amphetamine addiction"
"23435"	"mmu05031"	"18750"	"Prkca"	"Amphetamine addiction"
"23436"	"mmu05031"	"18751"	"Prkcb"	"Amphetamine addiction"
"23437"	"mmu05031"	"18752"	"Prkcg"	"Amphetamine addiction"
"23438"	"mmu05031"	"19045"	"Ppp1ca"	"Amphetamine addiction"
"23439"	"mmu05031"	"19046"	"Ppp1cb"	"Amphetamine addiction"
"23440"	"mmu05031"	"19047"	"Ppp1cc"	"Amphetamine addiction"
"23441"	"mmu05031"	"19049"	"Ppp1r1b"	"Amphetamine addiction"
"23442"	"mmu05031"	"19055"	"Ppp3ca"	"Amphetamine addiction"
"23443"	"mmu05031"	"19056"	"Ppp3cb"	"Amphetamine addiction"
"23444"	"mmu05031"	"19057"	"Ppp3cc"	"Amphetamine addiction"
"23445"	"mmu05031"	"19058"	"Ppp3r1"	"Amphetamine addiction"
"23446"	"mmu05031"	"19059"	"Ppp3r2"	"Amphetamine addiction"
"23447"	"mmu05031"	"208647"	"Creb3l2"	"Amphetamine addiction"
"23448"	"mmu05031"	"208677"	"Creb3l3"	"Amphetamine addiction"
"23449"	"mmu05031"	"20907"	"Stx1a"	"Amphetamine addiction"
"23450"	"mmu05031"	"214084"	"Slc18a2"	"Amphetamine addiction"
"23451"	"mmu05031"	"21823"	"Th"	"Amphetamine addiction"
"23452"	"mmu05031"	"224129"	"Adcy5"	"Amphetamine addiction"
"23453"	"mmu05031"	"231991"	"Creb5"	"Amphetamine addiction"
"23454"	"mmu05031"	"242443"	"Grin3a"	"Amphetamine addiction"
"23455"	"mmu05031"	"26427"	"Creb3l1"	"Amphetamine addiction"
"23456"	"mmu05031"	"433759"	"Hdac1"	"Amphetamine addiction"
"23457"	"mmu05031"	"434233"	"Ppp1ccb"	"Amphetamine addiction"
"23458"	"mmu05031"	"494124"	"Calm5"	"Amphetamine addiction"
"23459"	"mmu05031"	"53623"	"Gria3"	"Amphetamine addiction"
"23460"	"mmu05031"	"70405"	"Calml3"	"Amphetamine addiction"
"23461"	"mmu05031"	"75600"	"Calml4"	"Amphetamine addiction"
"23462"	"mmu05031"	"78284"	"Creb3l4"	"Amphetamine addiction"
"23463"	"mmu05031"	"80796"	"Calm4"	"Amphetamine addiction"
"23464"	"mmu05031"	"93759"	"Sirt1"	"Amphetamine addiction"
"23465"	"mmu05032"	"100043507"	"Gng5-ps"	"Morphine addiction"
"23466"	"mmu05032"	"100503710"	"Gm5741"	"Morphine addiction"
"23467"	"mmu05032"	"104110"	"Adcy4"	"Morphine addiction"
"23468"	"mmu05032"	"104111"	"Adcy3"	"Morphine addiction"
"23469"	"mmu05032"	"109689"	"Arrb1"	"Morphine addiction"
"23470"	"mmu05032"	"110355"	"Grk2"	"Morphine addiction"
"23471"	"mmu05032"	"110385"	"Pde4c"	"Morphine addiction"
"23472"	"mmu05032"	"110886"	"Gabra5"	"Morphine addiction"
"23473"	"mmu05032"	"11512"	"Adcy6"	"Morphine addiction"
"23474"	"mmu05032"	"11513"	"Adcy7"	"Morphine addiction"
"23475"	"mmu05032"	"11514"	"Adcy8"	"Morphine addiction"
"23476"	"mmu05032"	"11515"	"Adcy9"	"Morphine addiction"
"23477"	"mmu05032"	"11539"	"Adora1"	"Morphine addiction"
"23478"	"mmu05032"	"12286"	"Cacna1a"	"Morphine addiction"
"23479"	"mmu05032"	"12287"	"Cacna1b"	"Morphine addiction"
"23480"	"mmu05032"	"13488"	"Drd1"	"Morphine addiction"
"23481"	"mmu05032"	"14394"	"Gabra1"	"Morphine addiction"
"23482"	"mmu05032"	"14395"	"Gabra2"	"Morphine addiction"
"23483"	"mmu05032"	"14396"	"Gabra3"	"Morphine addiction"
"23484"	"mmu05032"	"14397"	"Gabra4"	"Morphine addiction"
"23485"	"mmu05032"	"14399"	"Gabra6"	"Morphine addiction"
"23486"	"mmu05032"	"14400"	"Gabrb1"	"Morphine addiction"
"23487"	"mmu05032"	"14401"	"Gabrb2"	"Morphine addiction"
"23488"	"mmu05032"	"14402"	"Gabrb3"	"Morphine addiction"
"23489"	"mmu05032"	"14403"	"Gabrd"	"Morphine addiction"
"23490"	"mmu05032"	"14404"	"Gabre"	"Morphine addiction"
"23491"	"mmu05032"	"14405"	"Gabrg1"	"Morphine addiction"
"23492"	"mmu05032"	"14406"	"Gabrg2"	"Morphine addiction"
"23493"	"mmu05032"	"14407"	"Gabrg3"	"Morphine addiction"
"23494"	"mmu05032"	"14408"	"Gabrr1"	"Morphine addiction"
"23495"	"mmu05032"	"14409"	"Gabrr2"	"Morphine addiction"
"23496"	"mmu05032"	"14677"	"Gnai1"	"Morphine addiction"
"23497"	"mmu05032"	"14678"	"Gnai2"	"Morphine addiction"
"23498"	"mmu05032"	"14679"	"Gnai3"	"Morphine addiction"
"23499"	"mmu05032"	"14681"	"Gnao1"	"Morphine addiction"
"23500"	"mmu05032"	"14683"	"Gnas"	"Morphine addiction"
"23501"	"mmu05032"	"14688"	"Gnb1"	"Morphine addiction"
"23502"	"mmu05032"	"14693"	"Gnb2"	"Morphine addiction"
"23503"	"mmu05032"	"14695"	"Gnb3"	"Morphine addiction"
"23504"	"mmu05032"	"14696"	"Gnb4"	"Morphine addiction"
"23505"	"mmu05032"	"14697"	"Gnb5"	"Morphine addiction"
"23506"	"mmu05032"	"14699"	"Gngt1"	"Morphine addiction"
"23507"	"mmu05032"	"14700"	"Gng10"	"Morphine addiction"
"23508"	"mmu05032"	"14701"	"Gng12"	"Morphine addiction"
"23509"	"mmu05032"	"14702"	"Gng2"	"Morphine addiction"
"23510"	"mmu05032"	"14704"	"Gng3"	"Morphine addiction"
"23511"	"mmu05032"	"14706"	"Gng4"	"Morphine addiction"
"23512"	"mmu05032"	"14707"	"Gng5"	"Morphine addiction"
"23513"	"mmu05032"	"14708"	"Gng7"	"Morphine addiction"
"23514"	"mmu05032"	"14709"	"Gng8"	"Morphine addiction"
"23515"	"mmu05032"	"14710"	"Gngt2"	"Morphine addiction"
"23516"	"mmu05032"	"14772"	"Grk4"	"Morphine addiction"
"23517"	"mmu05032"	"14773"	"Grk5"	"Morphine addiction"
"23518"	"mmu05032"	"16519"	"Kcnj3"	"Morphine addiction"
"23519"	"mmu05032"	"16521"	"Kcnj5"	"Morphine addiction"
"23520"	"mmu05032"	"16522"	"Kcnj6"	"Morphine addiction"
"23521"	"mmu05032"	"16524"	"Kcnj9"	"Morphine addiction"
"23522"	"mmu05032"	"18390"	"Oprm1"	"Morphine addiction"
"23523"	"mmu05032"	"18573"	"Pde1a"	"Morphine addiction"
"23524"	"mmu05032"	"18574"	"Pde1b"	"Morphine addiction"
"23525"	"mmu05032"	"18575"	"Pde1c"	"Morphine addiction"
"23526"	"mmu05032"	"18576"	"Pde3b"	"Morphine addiction"
"23527"	"mmu05032"	"18577"	"Pde4a"	"Morphine addiction"
"23528"	"mmu05032"	"18578"	"Pde4b"	"Morphine addiction"
"23529"	"mmu05032"	"18583"	"Pde7a"	"Morphine addiction"
"23530"	"mmu05032"	"18584"	"Pde8a"	"Morphine addiction"
"23531"	"mmu05032"	"18747"	"Prkaca"	"Morphine addiction"
"23532"	"mmu05032"	"18749"	"Prkacb"	"Morphine addiction"
"23533"	"mmu05032"	"18750"	"Prkca"	"Morphine addiction"
"23534"	"mmu05032"	"18751"	"Prkcb"	"Morphine addiction"
"23535"	"mmu05032"	"18752"	"Prkcg"	"Morphine addiction"
"23536"	"mmu05032"	"207728"	"Pde2a"	"Morphine addiction"
"23537"	"mmu05032"	"210044"	"Adcy2"	"Morphine addiction"
"23538"	"mmu05032"	"216643"	"Gabrp"	"Morphine addiction"
"23539"	"mmu05032"	"216869"	"Arrb2"	"Morphine addiction"
"23540"	"mmu05032"	"218461"	"Pde8b"	"Morphine addiction"
"23541"	"mmu05032"	"22348"	"Slc32a1"	"Morphine addiction"
"23542"	"mmu05032"	"224129"	"Adcy5"	"Morphine addiction"
"23543"	"mmu05032"	"238871"	"Pde4d"	"Morphine addiction"
"23544"	"mmu05032"	"23984"	"Pde10a"	"Morphine addiction"
"23545"	"mmu05032"	"241489"	"Pde11a"	"Morphine addiction"
"23546"	"mmu05032"	"242425"	"Gabbr2"	"Morphine addiction"
"23547"	"mmu05032"	"26385"	"Grk6"	"Morphine addiction"
"23548"	"mmu05032"	"29863"	"Pde7b"	"Morphine addiction"
"23549"	"mmu05032"	"320129"	"Grk3"	"Morphine addiction"
"23550"	"mmu05032"	"328699"	"Gabrr3"	"Morphine addiction"
"23551"	"mmu05032"	"432530"	"Adcy1"	"Morphine addiction"
"23552"	"mmu05032"	"54393"	"Gabbr1"	"Morphine addiction"
"23553"	"mmu05032"	"54611"	"Pde3a"	"Morphine addiction"
"23554"	"mmu05032"	"57249"	"Gabrq"	"Morphine addiction"
"23555"	"mmu05032"	"64337"	"Gng13"	"Morphine addiction"
"23556"	"mmu05032"	"66066"	"Gng11"	"Morphine addiction"
"23557"	"mmu05033"	"110886"	"Gabra5"	"Nicotine addiction"
"23558"	"mmu05033"	"11438"	"Chrna4"	"Nicotine addiction"
"23559"	"mmu05033"	"11440"	"Chrna6"	"Nicotine addiction"
"23560"	"mmu05033"	"11441"	"Chrna7"	"Nicotine addiction"
"23561"	"mmu05033"	"11444"	"Chrnb2"	"Nicotine addiction"
"23562"	"mmu05033"	"12286"	"Cacna1a"	"Nicotine addiction"
"23563"	"mmu05033"	"12287"	"Cacna1b"	"Nicotine addiction"
"23564"	"mmu05033"	"140919"	"Slc17a6"	"Nicotine addiction"
"23565"	"mmu05033"	"14394"	"Gabra1"	"Nicotine addiction"
"23566"	"mmu05033"	"14395"	"Gabra2"	"Nicotine addiction"
"23567"	"mmu05033"	"14396"	"Gabra3"	"Nicotine addiction"
"23568"	"mmu05033"	"14397"	"Gabra4"	"Nicotine addiction"
"23569"	"mmu05033"	"14399"	"Gabra6"	"Nicotine addiction"
"23570"	"mmu05033"	"14400"	"Gabrb1"	"Nicotine addiction"
"23571"	"mmu05033"	"14401"	"Gabrb2"	"Nicotine addiction"
"23572"	"mmu05033"	"14402"	"Gabrb3"	"Nicotine addiction"
"23573"	"mmu05033"	"14403"	"Gabrd"	"Nicotine addiction"
"23574"	"mmu05033"	"14404"	"Gabre"	"Nicotine addiction"
"23575"	"mmu05033"	"14405"	"Gabrg1"	"Nicotine addiction"
"23576"	"mmu05033"	"14406"	"Gabrg2"	"Nicotine addiction"
"23577"	"mmu05033"	"14407"	"Gabrg3"	"Nicotine addiction"
"23578"	"mmu05033"	"14408"	"Gabrr1"	"Nicotine addiction"
"23579"	"mmu05033"	"14409"	"Gabrr2"	"Nicotine addiction"
"23580"	"mmu05033"	"14799"	"Gria1"	"Nicotine addiction"
"23581"	"mmu05033"	"14800"	"Gria2"	"Nicotine addiction"
"23582"	"mmu05033"	"14802"	"Gria4"	"Nicotine addiction"
"23583"	"mmu05033"	"14810"	"Grin1"	"Nicotine addiction"
"23584"	"mmu05033"	"14811"	"Grin2a"	"Nicotine addiction"
"23585"	"mmu05033"	"14812"	"Grin2b"	"Nicotine addiction"
"23586"	"mmu05033"	"14813"	"Grin2c"	"Nicotine addiction"
"23587"	"mmu05033"	"14814"	"Grin2d"	"Nicotine addiction"
"23588"	"mmu05033"	"170483"	"Grin3b"	"Nicotine addiction"
"23589"	"mmu05033"	"216227"	"Slc17a8"	"Nicotine addiction"
"23590"	"mmu05033"	"216643"	"Gabrp"	"Nicotine addiction"
"23591"	"mmu05033"	"22348"	"Slc32a1"	"Nicotine addiction"
"23592"	"mmu05033"	"242443"	"Grin3a"	"Nicotine addiction"
"23593"	"mmu05033"	"328699"	"Gabrr3"	"Nicotine addiction"
"23594"	"mmu05033"	"53623"	"Gria3"	"Nicotine addiction"
"23595"	"mmu05033"	"57249"	"Gabrq"	"Nicotine addiction"
"23596"	"mmu05033"	"72961"	"Slc17a7"	"Nicotine addiction"
"23597"	"mmu05034"	"100039319"	"H2afb1"	"Alcoholism"
"23598"	"mmu05034"	"100041230"	"Hist1h4m"	"Alcoholism"
"23599"	"mmu05034"	"100042840"	"H2al2b"	"Alcoholism"
"23600"	"mmu05034"	"100042922"	"H2al1a"	"Alcoholism"
"23601"	"mmu05034"	"100042927"	"H2al1b"	"Alcoholism"
"23602"	"mmu05034"	"100042929"	"H2al1c"	"Alcoholism"
"23603"	"mmu05034"	"100042931"	"H2al1d"	"Alcoholism"
"23604"	"mmu05034"	"100042939"	"H2al1f"	"Alcoholism"
"23605"	"mmu05034"	"100042943"	"H2al1g"	"Alcoholism"
"23606"	"mmu05034"	"100042944"	"H2al1h"	"Alcoholism"
"23607"	"mmu05034"	"100042946"	"H2al1i"	"Alcoholism"
"23608"	"mmu05034"	"100043507"	"Gng5-ps"	"Alcoholism"
"23609"	"mmu05034"	"100503710"	"Gm5741"	"Alcoholism"
"23610"	"mmu05034"	"107435"	"Hat1"	"Alcoholism"
"23611"	"mmu05034"	"109648"	"Npy"	"Alcoholism"
"23612"	"mmu05034"	"109731"	"Maob"	"Alcoholism"
"23613"	"mmu05034"	"109880"	"Braf"	"Alcoholism"
"23614"	"mmu05034"	"110157"	"Raf1"	"Alcoholism"
"23615"	"mmu05034"	"110877"	"Slc18a1"	"Alcoholism"
"23616"	"mmu05034"	"11540"	"Adora2a"	"Alcoholism"
"23617"	"mmu05034"	"11541"	"Adora2b"	"Alcoholism"
"23618"	"mmu05034"	"11836"	"Araf"	"Alcoholism"
"23619"	"mmu05034"	"11909"	"Atf2"	"Alcoholism"
"23620"	"mmu05034"	"11911"	"Atf4"	"Alcoholism"
"23621"	"mmu05034"	"12064"	"Bdnf"	"Alcoholism"
"23622"	"mmu05034"	"12313"	"Calm1"	"Alcoholism"
"23623"	"mmu05034"	"12314"	"Calm2"	"Alcoholism"
"23624"	"mmu05034"	"12315"	"Calm3"	"Alcoholism"
"23625"	"mmu05034"	"12326"	"Camk4"	"Alcoholism"
"23626"	"mmu05034"	"12912"	"Creb1"	"Alcoholism"
"23627"	"mmu05034"	"12913"	"Creb3"	"Alcoholism"
"23628"	"mmu05034"	"12915"	"Atf6b"	"Alcoholism"
"23629"	"mmu05034"	"12918"	"Crh"	"Alcoholism"
"23630"	"mmu05034"	"13162"	"Slc6a3"	"Alcoholism"
"23631"	"mmu05034"	"13195"	"Ddc"	"Alcoholism"
"23632"	"mmu05034"	"13488"	"Drd1"	"Alcoholism"
"23633"	"mmu05034"	"13489"	"Drd2"	"Alcoholism"
"23634"	"mmu05034"	"14282"	"Fosb"	"Alcoholism"
"23635"	"mmu05034"	"14677"	"Gnai1"	"Alcoholism"
"23636"	"mmu05034"	"14678"	"Gnai2"	"Alcoholism"
"23637"	"mmu05034"	"14679"	"Gnai3"	"Alcoholism"
"23638"	"mmu05034"	"14681"	"Gnao1"	"Alcoholism"
"23639"	"mmu05034"	"14683"	"Gnas"	"Alcoholism"
"23640"	"mmu05034"	"14688"	"Gnb1"	"Alcoholism"
"23641"	"mmu05034"	"14693"	"Gnb2"	"Alcoholism"
"23642"	"mmu05034"	"14695"	"Gnb3"	"Alcoholism"
"23643"	"mmu05034"	"14696"	"Gnb4"	"Alcoholism"
"23644"	"mmu05034"	"14697"	"Gnb5"	"Alcoholism"
"23645"	"mmu05034"	"14699"	"Gngt1"	"Alcoholism"
"23646"	"mmu05034"	"14700"	"Gng10"	"Alcoholism"
"23647"	"mmu05034"	"14701"	"Gng12"	"Alcoholism"
"23648"	"mmu05034"	"14702"	"Gng2"	"Alcoholism"
"23649"	"mmu05034"	"14704"	"Gng3"	"Alcoholism"
"23650"	"mmu05034"	"14706"	"Gng4"	"Alcoholism"
"23651"	"mmu05034"	"14707"	"Gng5"	"Alcoholism"
"23652"	"mmu05034"	"14708"	"Gng7"	"Alcoholism"
"23653"	"mmu05034"	"14709"	"Gng8"	"Alcoholism"
"23654"	"mmu05034"	"14710"	"Gngt2"	"Alcoholism"
"23655"	"mmu05034"	"14784"	"Grb2"	"Alcoholism"
"23656"	"mmu05034"	"14810"	"Grin1"	"Alcoholism"
"23657"	"mmu05034"	"14811"	"Grin2a"	"Alcoholism"
"23658"	"mmu05034"	"14812"	"Grin2b"	"Alcoholism"
"23659"	"mmu05034"	"14813"	"Grin2c"	"Alcoholism"
"23660"	"mmu05034"	"14814"	"Grin2d"	"Alcoholism"
"23661"	"mmu05034"	"15077"	"Hist2h3c1"	"Alcoholism"
"23662"	"mmu05034"	"15078"	"H3f3a"	"Alcoholism"
"23663"	"mmu05034"	"15081"	"H3f3b"	"Alcoholism"
"23664"	"mmu05034"	"15182"	"Hdac2"	"Alcoholism"
"23665"	"mmu05034"	"15183"	"Hdac3"	"Alcoholism"
"23666"	"mmu05034"	"15184"	"Hdac5"	"Alcoholism"
"23667"	"mmu05034"	"15185"	"Hdac6"	"Alcoholism"
"23668"	"mmu05034"	"15267"	"Hist2h2aa1"	"Alcoholism"
"23669"	"mmu05034"	"15270"	"H2afx"	"Alcoholism"
"23670"	"mmu05034"	"15461"	"Hras"	"Alcoholism"
"23671"	"mmu05034"	"16653"	"Kras"	"Alcoholism"
"23672"	"mmu05034"	"170483"	"Grin3b"	"Alcoholism"
"23673"	"mmu05034"	"170787"	"Hdac10"	"Alcoholism"
"23674"	"mmu05034"	"17161"	"Maoa"	"Alcoholism"
"23675"	"mmu05034"	"18176"	"Nras"	"Alcoholism"
"23676"	"mmu05034"	"18212"	"Ntrk2"	"Alcoholism"
"23677"	"mmu05034"	"18610"	"Pdyn"	"Alcoholism"
"23678"	"mmu05034"	"18747"	"Prkaca"	"Alcoholism"
"23679"	"mmu05034"	"18767"	"Pkia"	"Alcoholism"
"23680"	"mmu05034"	"19045"	"Ppp1ca"	"Alcoholism"
"23681"	"mmu05034"	"19046"	"Ppp1cb"	"Alcoholism"
"23682"	"mmu05034"	"19047"	"Ppp1cc"	"Alcoholism"
"23683"	"mmu05034"	"19049"	"Ppp1r1b"	"Alcoholism"
"23684"	"mmu05034"	"20416"	"Shc1"	"Alcoholism"
"23685"	"mmu05034"	"20418"	"Shc3"	"Alcoholism"
"23686"	"mmu05034"	"20662"	"Sos1"	"Alcoholism"
"23687"	"mmu05034"	"20663"	"Sos2"	"Alcoholism"
"23688"	"mmu05034"	"207565"	"Camkk2"	"Alcoholism"
"23689"	"mmu05034"	"208647"	"Creb3l2"	"Alcoholism"
"23690"	"mmu05034"	"208677"	"Creb3l3"	"Alcoholism"
"23691"	"mmu05034"	"208727"	"Hdac4"	"Alcoholism"
"23692"	"mmu05034"	"214084"	"Slc18a2"	"Alcoholism"
"23693"	"mmu05034"	"216148"	"Shc2"	"Alcoholism"
"23694"	"mmu05034"	"21823"	"Th"	"Alcoholism"
"23695"	"mmu05034"	"224129"	"Adcy5"	"Alcoholism"
"23696"	"mmu05034"	"231991"	"Creb5"	"Alcoholism"
"23697"	"mmu05034"	"232232"	"Hdac11"	"Alcoholism"
"23698"	"mmu05034"	"232440"	"H2afj"	"Alcoholism"
"23699"	"mmu05034"	"236663"	"H2al1j"	"Alcoholism"
"23700"	"mmu05034"	"242443"	"Grin3a"	"Alcoholism"
"23701"	"mmu05034"	"260423"	"Hist1h3f"	"Alcoholism"
"23702"	"mmu05034"	"26395"	"Map2k1"	"Alcoholism"
"23703"	"mmu05034"	"26413"	"Mapk1"	"Alcoholism"
"23704"	"mmu05034"	"26417"	"Mapk3"	"Alcoholism"
"23705"	"mmu05034"	"26427"	"Creb3l1"	"Alcoholism"
"23706"	"mmu05034"	"26914"	"H2afy"	"Alcoholism"
"23707"	"mmu05034"	"271849"	"Shc4"	"Alcoholism"
"23708"	"mmu05034"	"319148"	"Hist1h3c"	"Alcoholism"
"23709"	"mmu05034"	"319149"	"Hist1h3d"	"Alcoholism"
"23710"	"mmu05034"	"319150"	"Hist1h3b"	"Alcoholism"
"23711"	"mmu05034"	"319151"	"Hist1h3e"	"Alcoholism"
"23712"	"mmu05034"	"319152"	"Hist1h3h"	"Alcoholism"
"23713"	"mmu05034"	"319153"	"Hist1h3i"	"Alcoholism"
"23714"	"mmu05034"	"319154"	"Hist2h3b"	"Alcoholism"
"23715"	"mmu05034"	"319155"	"Hist1h4c"	"Alcoholism"
"23716"	"mmu05034"	"319156"	"Hist1h4d"	"Alcoholism"
"23717"	"mmu05034"	"319157"	"Hist1h4f"	"Alcoholism"
"23718"	"mmu05034"	"319158"	"Hist1h4i"	"Alcoholism"
"23719"	"mmu05034"	"319159"	"Hist1h4j"	"Alcoholism"
"23720"	"mmu05034"	"319160"	"Hist1h4k"	"Alcoholism"
"23721"	"mmu05034"	"319161"	"Hist1h4n"	"Alcoholism"
"23722"	"mmu05034"	"319162"	"Hist3h2a"	"Alcoholism"
"23723"	"mmu05034"	"319163"	"Hist1h2aa"	"Alcoholism"
"23724"	"mmu05034"	"319164"	"Hist1h2ac"	"Alcoholism"
"23725"	"mmu05034"	"319165"	"Hist1h2ad"	"Alcoholism"
"23726"	"mmu05034"	"319166"	"Hist1h2ae"	"Alcoholism"
"23727"	"mmu05034"	"319167"	"Hist1h2ag"	"Alcoholism"
"23728"	"mmu05034"	"319168"	"Hist1h2ah"	"Alcoholism"
"23729"	"mmu05034"	"319169"	"Hist1h2ak"	"Alcoholism"
"23730"	"mmu05034"	"319170"	"Hist1h2an"	"Alcoholism"
"23731"	"mmu05034"	"319171"	"Hist1h2ap"	"Alcoholism"
"23732"	"mmu05034"	"319172"	"Hist1h2ab"	"Alcoholism"
"23733"	"mmu05034"	"319173"	"Hist1h2af"	"Alcoholism"
"23734"	"mmu05034"	"319176"	"Hist2h2ac"	"Alcoholism"
"23735"	"mmu05034"	"319177"	"Hist1h2ba"	"Alcoholism"
"23736"	"mmu05034"	"319178"	"Hist1h2bb"	"Alcoholism"
"23737"	"mmu05034"	"319179"	"Hist1h2be"	"Alcoholism"
"23738"	"mmu05034"	"319180"	"Hist1h2bf"	"Alcoholism"
"23739"	"mmu05034"	"319181"	"Hist1h2bg"	"Alcoholism"
"23740"	"mmu05034"	"319182"	"Hist1h2bh"	"Alcoholism"
"23741"	"mmu05034"	"319183"	"Hist1h2bj"	"Alcoholism"
"23742"	"mmu05034"	"319184"	"Hist1h2bk"	"Alcoholism"
"23743"	"mmu05034"	"319185"	"Hist1h2bl"	"Alcoholism"
"23744"	"mmu05034"	"319186"	"Hist1h2bm"	"Alcoholism"
"23745"	"mmu05034"	"319187"	"Hist1h2bn"	"Alcoholism"
"23746"	"mmu05034"	"319188"	"Hist1h2bp"	"Alcoholism"
"23747"	"mmu05034"	"319189"	"Hist2h2bb"	"Alcoholism"
"23748"	"mmu05034"	"319190"	"Hist2h2be"	"Alcoholism"
"23749"	"mmu05034"	"319191"	"Hist1h2ai"	"Alcoholism"
"23750"	"mmu05034"	"319192"	"Hist2h2aa2"	"Alcoholism"
"23751"	"mmu05034"	"320332"	"Hist4h4"	"Alcoholism"
"23752"	"mmu05034"	"326619"	"Hist1h4a"	"Alcoholism"
"23753"	"mmu05034"	"326620"	"Hist1h4b"	"Alcoholism"
"23754"	"mmu05034"	"333452"	"H2al1o"	"Alcoholism"
"23755"	"mmu05034"	"360198"	"Hist1h3a"	"Alcoholism"
"23756"	"mmu05034"	"382523"	"Gm12260"	"Alcoholism"
"23757"	"mmu05034"	"385328"	"H2al1n"	"Alcoholism"
"23758"	"mmu05034"	"404634"	"H2afy2"	"Alcoholism"
"23759"	"mmu05034"	"433759"	"Hdac1"	"Alcoholism"
"23760"	"mmu05034"	"434233"	"Ppp1ccb"	"Alcoholism"
"23761"	"mmu05034"	"494124"	"Calm5"	"Alcoholism"
